0.000000	2.904770	5.524637	7.603050	8.937009	9.396561	8.937009	7.603050	5.524637	2.904770	0.000000
0.000000	2.847789	5.416346	7.454159	8.762128	9.212740	8.762128	7.454159	5.416346	2.847789	0.000000
0.000000	2.791943	5.310197	7.308190	8.590656	9.032495	8.590656	7.308190	5.310197	2.791943	0.000000
0.000000	2.737205	5.206145	7.165085	8.422531	8.855760	8.422531	7.165085	5.206145	2.737205	0.000000
0.000000	2.683552	5.104145	7.024786	8.257687	8.682468	8.257687	7.024786	5.104145	2.683552	0.000000
0.000000	2.630960	5.004155	6.887238	8.096063	8.512556	8.096063	6.887238	5.004155	2.630960	0.000000
0.000000	2.579407	4.906132	6.752386	7.937597	8.345959	7.937597	6.752386	4.906132	2.579407	0.000000
0.000000	2.528870	4.810038	6.620178	7.782227	8.182614	7.782227	6.620178	4.810038	2.528870	0.000000
0.000000	2.479330	4.715832	6.490560	7.629895	8.022459	7.629895	6.490560	4.715832	2.479330	0.000000
0.000000	2.430764	4.623477	6.363481	7.480541	7.865433	7.480541	6.363481	4.623477	2.430764	0.000000
0.000000	2.383154	4.532936	6.238892	7.334107	7.711476	7.334107	6.238892	4.532936	2.383154	0.000000
0.000000	2.336479	4.444171	6.116744	7.190538	7.560529	7.190538	6.116744	4.444171	2.336479	0.000000
0.000000	2.290722	4.357147	5.996988	7.049777	7.412532	7.049777	5.996988	4.357147	2.290722	0.000000
0.000000	2.245862	4.271830	5.879578	6.911771	7.267430	6.911771	5.879578	4.271830	2.245862	0.000000
0.000000	2.201883	4.188186	5.764467	6.776464	7.125166	6.776464	5.764467	4.188186	2.201883	0.000000
0.000000	2.158767	4.106182	5.651610	6.643805	6.985685	6.643805	5.651610	4.106182	2.158767	0.000000
0.000000	2.116496	4.025784	5.540963	6.513742	6.848933	6.513742	5.540963	4.025784	2.116496	0.000000
0.000000	2.075055	3.946963	5.432483	6.386225	6.714857	6.386225	5.432483	3.946963	2.075055	0.000000
0.000000	2.034425	3.869685	5.326127	6.261203	6.583404	6.261203	5.326127	3.869685	2.034425	0.000000
0.000000	1.994592	3.793922	5.221854	6.138628	6.454523	6.138628	5.221854	3.793922	1.994592	0.000000
0.000000	1.955539	3.719642	5.119622	6.018452	6.328165	6.018452	5.119622	3.719642	1.955539	0.000000
0.000000	1.917252	3.646818	5.019392	5.900629	6.204280	5.900629	5.019392	3.646818	1.917252	0.000000
0.000000	1.879715	3.575419	4.921125	5.785112	6.082820	5.785112	4.921125	3.575419	1.879715	0.000000
0.000000	1.842913	3.505420	4.824781	5.671856	5.963736	5.671856	4.824781	3.505420	1.842913	0.000000
0.000000	1.806831	3.436790	4.730324	5.560817	5.846984	5.560817	4.730324	3.436790	1.806831	0.000000
0.000000	1.771457	3.369505	4.637716	5.451952	5.732517	5.451952	4.637716	3.369505	1.771457	0.000000
0.000000	1.736775	3.303538	4.546921	5.345218	5.620291	5.345218	4.546921	3.303538	1.736775	0.000000
0.000000	1.702772	3.238862	4.457904	5.240573	5.510262	5.240573	4.457904	3.238862	1.702772	0.000000
0.000000	1.669436	3.175452	4.370629	5.137977	5.402386	5.137977	4.370629	3.175452	1.669436	0.000000
0.000000	1.636752	3.113284	4.285063	5.037389	5.296623	5.037389	4.285063	3.113284	1.636752	0.000000
0.000000	1.604708	3.052334	4.201173	4.938771	5.192929	4.938771	4.201173	3.052334	1.604708	0.000000
0.000000	1.573291	2.992576	4.118925	4.842083	5.091266	4.842083	4.118925	2.992576	1.573291	0.000000
0.000000	1.542490	2.933989	4.038287	4.747288	4.991593	4.747288	4.038287	2.933989	1.542490	0.000000
0.000000	1.512292	2.876549	3.959227	4.654348	4.893871	4.654348	3.959227	2.876549	1.512292	0.000000
0.000000	1.482685	2.820233	3.881716	4.563229	4.798062	4.563229	3.881716	2.820233	1.482685	0.000000
0.000000	1.453657	2.765020	3.805722	4.473893	4.704129	4.473893	3.805722	2.765020	1.453657	0.000000
0.000000	1.425198	2.710888	3.731216	4.386306	4.612034	4.386306	3.731216	2.710888	1.425198	0.000000
0.000000	1.397296	2.657815	3.658168	4.300433	4.521743	4.300433	3.658168	2.657815	1.397296	0.000000
0.000000	1.369941	2.605782	3.586551	4.216242	4.433219	4.216242	3.586551	2.605782	1.369941	0.000000
0.000000	1.343121	2.554768	3.516335	4.133699	4.346428	4.133699	3.516335	2.554768	1.343121	0.000000
0.000000	1.316826	2.504752	3.447495	4.052772	4.261337	4.052772	3.447495	2.504752	1.316826	0.000000
0.000000	1.291046	2.455715	3.380002	3.973430	4.177911	3.973430	3.380002	2.455715	1.291046	0.000000
0.000000	1.265770	2.407639	3.313830	3.895640	4.096118	3.895640	3.313830	2.407639	1.265770	0.000000
0.000000	1.240990	2.360503	3.248954	3.819374	4.015927	3.819374	3.248954	2.360503	1.240990	0.000000
0.000000	1.216694	2.314291	3.185348	3.744600	3.937306	3.744600	3.185348	2.314291	1.216694	0.000000
0.000000	1.192875	2.268983	3.122987	3.671291	3.860224	3.671291	3.122987	2.268983	1.192875	0.000000
0.000000	1.169521	2.224562	3.061847	3.599417	3.784651	3.599417	3.061847	2.224562	1.169521	0.000000
0.000000	1.146625	2.181011	3.001904	3.528949	3.710557	3.528949	3.001904	2.181011	1.146625	0.000000
0.000000	1.124177	2.138312	2.943134	3.459862	3.637914	3.459862	2.943134	2.138312	1.124177	0.000000
0.000000	1.102169	2.096450	2.885515	3.392127	3.566693	3.392127	2.885515	2.096450	1.102169	0.000000
0.000000	1.080591	2.055407	2.829025	3.325718	3.496867	3.325718	2.829025	2.055407	1.080591	0.000000
